customer_id,tenure,city,zip_code,latitude,longitude,offer,phone_service,multiple_lines,internet_service,internet_type,gigabits_used,online_security,online_backup,device_protection_plan,premium_tech_support,streaming_tv,streaming_movies,unlimited_data,contract,payment_method,monthly_charge,total_charges,total_revenue,gender,age,married,kidhome,teenhome,income,churn
4869,37,854,92126,32.886925,-117.152162,0,1,0,1,2,41.0,0,1,0,0,1,1,1,0,1,96.1,3646.8,4454.88,1,28,0,0,1,51651.0,0
4870,30,554,90027,34.127194,-118.295647,0,1,0,1,0,27.0,1,1,0,0,0,0,1,0,0,55.3,1530.6,2112.9,0,25,0,1,0,18393.0,0
4871,24,76,94511,38.050558,-121.646924,3,0,0,1,1,75.0,1,1,1,1,0,1,1,2,1,52.5,1208.15,1208.15,0,34,1,0,0,73450.0,1
4872,68,361,96034,41.411315,-122.697236,0,1,0,1,2,21.0,0,1,1,0,0,0,0,1,1,79.6,5461.45,6728.23,1,50,0,1,1,46098.0,1
4873,2,967,92586,33.707483,-117.200006,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,1,1,20.45,34.8,126.8,0,23,0,1,1,80982.0,1
4874,70,197,95227,38.227285,-121.02789,1,1,1,1,1,9.0,0,1,1,1,1,0,0,2,1,76.1,5264.25,7710.15,1,55,1,0,0,75777.0,0
4875,64,451,92606,33.703976,-117.824172,2,1,1,1,1,52.0,0,0,1,1,0,0,1,1,0,58.35,3756.45,6334.37,0,27,1,0,1,34704.0,0
4876,40,690,94612,37.809014,-122.269739,0,1,0,1,1,58.0,1,0,1,0,0,1,1,0,0,67.45,2731.0,4293.0,1,28,0,2,0,24434.0,0
4877,30,863,95121,37.304681,-121.809955,0,1,0,1,2,16.0,0,1,0,0,1,1,1,1,0,97.0,3021.3,3386.4,1,44,0,0,0,90638.0,0
4878,1,309,96027,41.405193,-123.008567,0,1,0,1,0,52.0,0,0,1,0,0,0,1,0,0,48.95,48.95,83.35,1,22,0,0,0,52513.0,0
4879,18,773,94588,37.685052,-121.912061,4,1,0,1,2,18.0,0,0,0,0,0,1,1,0,0,78.55,1422.65,1512.29,1,66,1,0,1,14918.0,0
4880,1,708,94563,37.873916,-122.20522,5,1,0,1,2,51.0,0,0,0,1,1,0,1,0,0,84.8,84.8,122.63,1,21,1,0,1,49166.0,1
4881,32,854,92101,32.72523,-117.171346,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,0,0,19.4,641.15,1036.35,0,57,1,1,0,23228.0,0
4882,71,870,92069,33.162624,-117.170863,0,1,1,1,0,18.0,1,1,1,1,1,1,1,2,1,85.75,6223.8,8397.48,0,59,1,1,0,20587.0,0
4883,1,879,94583,37.766556,-121.976784,5,1,0,1,0,14.0,1,0,0,0,0,0,1,0,1,50.7,50.7,88.75,1,56,0,0,0,79174.0,0
4884,18,840,95819,38.567594,-121.437507,0,1,1,1,1,8.0,1,0,1,0,1,0,1,0,2,69.5,1199.4,1419.18,1,56,0,0,0,76081.0,0
4885,48,863,95121,37.304681,-121.809955,2,1,1,1,2,53.0,1,1,0,0,1,1,1,0,1,105.25,4997.5,6455.52,0,57,1,1,1,42373.0,0
4886,71,1072,90601,34.007353,-118.033683,1,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,2,0,20.9,1493.2,2551.81,0,44,1,0,0,71626.0,0
4887,4,475,96143,39.246654,-120.029273,5,1,1,1,2,14.0,0,1,0,0,1,0,1,0,0,91.65,365.4,452.64,0,55,1,0,1,41638.0,0
4888,24,734,91107,34.159007,-118.087353,3,1,1,1,2,11.0,0,1,1,0,1,1,1,0,0,104.25,2433.9,3628.14,1,70,1,1,1,53537.0,0
4889,50,624,95245,38.304194,-120.592431,0,1,0,1,2,22.0,1,1,1,1,0,0,1,1,1,90.1,4549.45,5317.95,1,34,0,1,1,54108.0,0
4890,1,306,92027,33.141265,-116.967221,0,1,1,1,2,23.0,0,0,0,0,0,0,1,0,0,75.75,75.75,84.1,1,79,0,0,1,61223.0,1
4891,44,141,95709,38.748316,-120.675512,2,1,0,1,2,3.0,0,0,1,0,0,0,0,1,0,73.85,3122.4,5293.04,1,69,0,0,1,55563.0,0
4892,61,186,91710,33.990646,-117.663025,0,1,0,1,1,59.0,1,1,1,1,0,0,1,2,0,-6.0,4158.25,6739.16,1,23,1,0,0,72903.0,0
4893,29,676,91602,34.15136,-118.364786,0,1,0,1,2,24.0,0,1,0,1,1,0,0,0,1,89.65,2623.65,3008.33,1,39,0,0,1,67911.0,0
4894,12,93,95525,40.94338,-123.831799,4,1,0,1,1,3.0,0,1,0,1,0,0,1,0,1,53.75,648.65,670.25,1,53,0,0,1,36317.0,0
4895,49,1072,90602,33.972119,-118.020188,2,1,1,1,1,14.0,0,1,0,1,1,1,1,2,0,-2.0,3902.45,4715.85,0,47,1,0,0,83844.0,1
4896,37,1028,94590,38.104705,-122.247387,0,1,1,1,2,2.0,0,0,0,0,1,1,1,0,0,96.55,3580.3,3702.4,0,66,0,1,0,25818.0,1
4897,26,947,91978,32.730264,-116.950963,3,1,1,1,2,18.0,0,1,1,0,1,1,0,0,0,105.75,2710.25,2833.01,1,72,1,0,1,47025.0,1
4898,52,863,95120,37.186141,-121.843554,2,1,1,1,2,17.0,0,0,1,0,0,1,1,2,1,89.45,4577.75,5344.06,1,32,0,0,1,65106.0,1
4899,60,505,93532,34.659579,-118.584212,2,1,1,1,1,85.0,1,0,1,1,1,1,1,2,0,84.95,4984.85,7982.45,1,28,0,1,1,40321.0,0
4900,72,843,93905,36.667794,-121.601306,1,1,1,1,2,30.0,1,1,1,1,1,1,1,2,1,117.35,8436.25,9511.93,0,78,0,0,0,18690.0,1
4901,1,854,92122,32.85723,-117.209774,5,1,0,1,1,59.0,0,1,0,0,0,0,1,0,1,50.65,50.65,65.43,1,26,0,0,1,44375.0,0
4902,15,1040,96092,39.955164,-122.018567,4,1,1,1,2,15.0,0,0,0,0,0,0,1,0,0,74.9,1107.25,1626.7,1,39,1,0,0,82122.0,0
4903,40,809,90277,33.830453,-118.384565,2,1,0,1,2,69.0,0,1,0,1,0,1,1,1,1,89.6,3488.15,4778.95,1,30,0,0,0,78093.0,0
4904,29,690,94612,37.809014,-122.269739,0,0,0,1,1,27.0,0,1,0,1,0,0,1,0,0,34.3,1004.75,1004.75,1,40,0,0,1,76998.0,0
4905,1,120,91505,34.174215,-118.345928,5,1,1,1,1,24.0,0,1,0,0,0,0,0,0,0,54.3,54.3,98.32,1,62,0,1,0,41021.0,1
4906,36,891,90402,34.035849,-118.503508,0,1,1,1,2,7.0,0,1,0,0,1,1,0,0,0,99.15,3615.6,4126.2,0,54,0,1,0,42081.0,0
4907,65,734,91104,34.165383,-118.123752,2,1,1,1,2,2.0,0,1,0,0,0,1,0,0,0,90.65,5931.0,7330.6,1,52,1,1,0,69508.0,1
4908,1,548,90808,33.823943,-118.111335,0,1,0,1,0,9.0,0,0,1,0,0,0,1,0,0,76.35,76.35,83.61,0,63,0,1,1,42873.0,0
4909,65,351,93725,36.623632,-119.741322,0,1,0,1,0,17.0,1,1,1,1,1,1,1,2,0,84.85,5459.2,8172.3,0,57,0,0,0,71163.0,1
4910,72,537,95334,37.361987,-120.748394,1,1,1,0,2,26.189958310676094,0,0,0,0,0,0,1,2,1,26.0,1776.0,3718.56,0,60,1,1,0,19329.0,0
4911,1,488,94020,37.285677,-122.224165,5,0,0,1,0,19.0,0,1,0,1,0,0,0,0,1,33.6,33.6,83.6,1,44,0,0,1,55284.0,0
4912,59,306,92027,33.141265,-116.967221,2,1,1,1,2,5.0,1,1,1,0,0,0,1,2,0,89.75,5496.9,7005.53,0,80,0,1,1,40321.0,0
4913,5,703,92869,33.792791,-117.789749,5,1,0,1,2,59.0,0,0,0,0,1,0,1,0,0,80.2,384.25,628.55,0,25,0,0,1,69016.0,0
4914,72,85,93513,37.245505,-118.062943,1,1,1,1,2,2.0,1,1,1,1,1,1,1,2,0,114.95,8196.4,9735.76,1,75,1,1,0,37087.0,0
4915,5,885,95051,37.348129,-121.98469,0,1,1,1,0,12.0,0,0,0,1,0,0,1,0,1,55.7,259.4,354.25,1,38,1,0,1,60934.0,0
4916,56,222,92627,33.645672,-117.922613,2,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,1,2,21.2,1238.65,3961.93,1,38,0,1,1,47175.0,0
4917,23,554,90046,34.108455,-118.362081,4,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,2,1,20.9,454.0,888.93,1,32,1,0,1,75032.0,0
4918,4,923,92676,33.782346,-117.635263,0,1,1,1,1,13.0,0,0,0,0,0,0,1,0,1,51.75,201.1,241.02,1,39,0,0,0,72905.0,0
4919,2,989,93465,35.536115,-120.739231,0,1,0,1,2,25.0,1,0,1,0,0,0,1,0,0,80.45,137.1,207.92,0,35,0,1,0,66503.0,0
4920,11,769,96076,40.367964,-122.937379,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,1,1,20.55,184.95,472.16,1,34,1,0,0,71853.0,0
4921,53,448,90303,33.936291,-118.332639,0,1,1,0,2,26.189958310676094,0,0,0,0,0,0,1,2,1,25.1,1275.6,2284.19,0,79,1,1,1,38853.0,1
4922,20,811,94061,37.461251,-122.235414,4,1,0,1,2,22.0,0,0,0,0,0,0,1,0,1,71.3,1389.2,1503.4,1,78,0,0,0,91712.0,0
4923,72,66,90201,33.970343,-118.171368,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,2,1,19.7,1379.8,4838.68,0,53,1,0,1,71232.0,0
4924,26,636,92551,33.88274,-117.224878,3,1,0,1,0,71.0,0,1,1,0,0,0,1,1,1,56.05,1553.2,2482.7,0,30,0,0,0,81702.0,0
4925,31,69,94002,37.509366,-122.306132,3,0,0,1,0,25.0,1,0,1,1,1,1,1,1,0,59.95,1848.8,1848.8,1,64,1,0,0,64509.0,1
4926,19,1062,95255,38.41935,-120.469545,4,1,0,1,0,21.0,1,0,0,0,0,0,1,1,0,48.95,955.6,1178.85,1,59,1,1,1,26907.0,0
4927,48,263,96023,41.949216,-122.050062,0,1,0,1,1,2.0,0,1,0,0,0,1,1,1,0,58.95,2789.7,4442.34,0,65,1,1,1,30843.0,0
4928,5,681,94945,38.135897,-122.563683,5,1,0,1,2,42.0,0,0,0,0,0,1,0,0,0,80.0,412.5,602.45,0,26,0,1,1,16014.0,0
4929,2,56,93308,35.559617,-118.925185,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,0,2,20.55,33.6,67.0,0,30,0,0,0,72099.0,0
4930,25,987,92592,33.507255,-117.029473,3,1,1,1,2,25.0,1,0,0,0,0,1,1,1,0,89.05,2177.45,3018.2,1,80,1,1,0,32557.0,0
4931,54,891,90404,34.026334,-118.474222,2,1,0,1,2,75.0,0,1,0,1,0,0,1,2,0,79.95,4362.05,6883.85,1,31,1,1,0,32011.0,0
4932,68,232,93432,35.480896,-120.469476,1,1,1,1,2,15.0,0,0,1,0,0,0,1,1,1,80.35,5589.3,7922.38,1,75,1,0,1,78642.0,0
4933,70,340,96112,41.932207,-120.135941,1,1,1,1,1,25.0,0,1,1,1,1,0,0,2,0,72.95,5265.55,8026.15,1,50,1,1,0,21282.0,0
4934,18,554,90006,34.048013,-118.293953,4,1,0,1,1,17.0,0,0,0,0,0,0,1,0,0,44.35,768.05,1594.61,1,41,1,1,0,22682.0,0
4935,3,619,95553,40.210895,-123.86,0,1,0,1,2,59.0,1,0,1,0,1,1,0,0,1,99.0,287.4,397.57,0,29,0,1,1,37070.0,1
4936,45,148,91303,34.19829,-118.602203,0,1,0,1,1,6.0,1,0,1,0,1,1,1,0,0,75.95,3273.8,3740.0,1,61,0,1,0,18793.0,0
4937,1,15,93201,35.869626,-119.498771,5,1,0,1,0,11.0,0,0,0,0,0,0,1,0,0,42.9,42.9,46.92,1,47,0,0,0,71613.0,0
4938,1,821,95673,38.688764,-121.457596,0,1,1,1,2,52.0,0,0,0,0,0,0,1,0,0,76.0,76.0,111.01,0,20,0,0,1,59601.0,1
4939,47,554,90057,34.061918,-118.277939,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,2,0,20.45,943.0,1253.67,1,27,0,1,1,55801.0,1
4940,46,677,92258,33.906496,-116.569499,2,1,0,1,2,3.0,0,0,0,0,0,1,0,0,0,80.4,3605.2,5861.72,1,71,1,0,1,43638.0,0
4941,70,608,95345,37.581496,-119.972762,0,1,1,1,1,8.0,1,1,1,1,1,1,1,2,1,88.55,6306.5,9172.3,1,69,1,1,0,32146.0,0
4942,70,717,94044,37.573633,-122.455167,1,1,1,0,2,26.189958310676094,0,0,0,0,0,0,1,2,1,24.05,1764.75,2063.65,0,24,1,0,0,66664.0,0
4943,37,854,92129,32.961064,-117.134917,3,0,0,1,0,52.0,1,0,1,1,0,0,1,1,0,40.2,1525.35,1525.35,1,23,1,0,0,80317.0,1
4944,15,621,92692,33.60693,-117.644253,0,1,0,1,2,30.0,1,0,0,1,1,1,0,1,0,101.9,1667.25,1819.05,1,23,1,0,1,73538.0,1
4945,55,350,96033,40.740138,-122.587476,2,1,0,1,2,4.0,0,1,1,0,0,0,1,0,0,81.55,4509.5,5738.2,0,39,0,0,1,42564.0,0
4946,58,791,95970,39.424957,-122.039307,0,0,0,1,0,23.0,0,0,0,0,1,1,1,1,1,45.0,2689.35,2689.35,1,53,1,0,1,53103.0,1
4947,43,808,92374,34.064073,-117.166158,0,1,0,1,1,23.0,0,0,0,0,1,0,1,1,1,56.35,2391.15,2577.77,1,50,1,1,0,20427.0,1
4948,9,246,96108,41.750354,-120.403885,5,1,1,1,2,4.0,0,0,1,0,1,0,1,0,0,90.1,816.8,1176.8,0,66,0,0,0,86037.0,0
4949,6,183,96020,40.243494,-121.154733,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,0,2,20.0,109.2,393.96,0,60,0,0,1,46998.0,0
4950,55,56,93312,35.392599,-119.245341,2,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,1,0,19.7,1140.05,1320.45,0,54,1,0,0,77343.0,0
4951,72,778,91766,34.042286,-117.756106,1,1,1,0,2,26.189958310676094,0,0,0,0,0,0,1,2,0,25.2,1787.35,4616.95,0,64,1,1,1,46463.0,1
4952,8,840,95841,38.660442,-121.346321,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,0,1,19.2,156.85,271.41,0,42,0,0,0,82571.0,1
4953,8,777,95726,38.733908,-120.453416,5,1,1,1,2,8.0,0,0,0,0,1,0,1,0,0,87.05,762.1,1126.82,0,48,0,0,1,71706.0,1
4954,67,34,95003,37.013471,-121.877877,1,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,1,0,20.85,1327.4,1857.37,0,57,1,1,1,43142.0,0
4955,69,622,95355,37.672906,-120.946594,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,2,0,20.2,1412.65,4344.46,0,28,1,1,2,56243.0,0
4956,44,939,95372,37.990574,-120.261821,0,0,0,1,1,69.0,0,0,1,1,1,1,0,1,0,54.3,2317.1,2327.1,1,25,1,0,0,80872.0,1
4957,1,351,93703,36.768774,-119.762633,5,1,0,1,1,12.0,0,0,0,0,0,0,1,0,2,44.4,44.4,76.84,1,45,0,1,1,39996.0,1
4958,1,552,93440,34.758699,-120.275839,5,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,0,1,20.85,20.85,43.71,0,80,1,1,0,33228.0,0
4959,26,434,95326,37.5923,-120.853288,0,1,1,1,2,10.0,0,1,0,0,0,0,1,0,0,79.3,2015.8,2993.4,0,50,1,1,1,59041.0,0
4960,39,436,92648,33.679659,-118.016195,3,1,0,1,2,19.0,0,1,0,0,1,0,1,0,1,86.3,3266.0,4835.75,1,29,1,1,0,16185.0,0
4961,14,997,93271,36.413433,-118.854708,4,1,0,1,2,17.0,0,0,0,0,1,1,1,0,0,92.9,1337.45,1726.65,1,47,0,1,1,46423.0,1
4962,54,93,95525,40.94338,-123.831799,0,1,1,1,2,10.0,0,1,0,0,0,0,1,0,0,79.5,4370.25,6841.83,0,68,0,1,1,44377.0,1
4963,49,234,95313,37.435664,-121.049056,2,1,1,1,2,27.0,0,1,0,0,1,1,1,0,0,98.7,4920.55,7148.09,1,56,0,0,0,68281.0,0
4964,65,4,91301,34.129058,-118.759788,0,1,1,1,2,7.0,1,0,1,1,1,1,1,2,0,108.65,6937.95,9660.15,1,53,1,1,0,62994.0,1
4965,38,818,94804,37.921034,-122.341798,3,1,1,1,1,16.0,0,0,1,1,0,1,1,1,1,69.0,2669.45,3889.63,1,34,1,0,1,49912.0,0
4966,2,1046,94596,37.900662,-122.052782,0,1,0,1,2,39.0,0,0,0,0,0,0,1,0,0,68.95,119.75,181.21,0,26,0,1,0,37368.0,0
4967,60,968,91352,34.231053,-118.338307,0,1,1,1,2,76.0,1,0,1,1,1,1,0,2,0,110.6,6586.85,9052.07,1,48,1,2,1,34578.0,0
4968,69,175,93430,35.511833,-120.918713,1,1,1,1,2,41.0,1,1,1,1,1,1,1,2,0,112.55,7806.5,8041.79,1,29,1,0,0,81051.0,0
4969,70,598,95722,39.003358,-121.022539,0,1,0,1,2,28.0,0,1,1,1,1,1,1,1,0,106.15,7475.1,7732.0,1,37,1,0,0,75012.0,0
4970,4,49,90704,33.391181,-118.421305,0,1,0,1,1,22.0,0,0,0,0,0,1,1,0,0,55.9,238.5,309.3,1,51,0,1,1,66480.0,0
4971,14,1079,95257,38.392686,-120.415951,4,1,1,1,1,7.0,0,1,0,0,0,0,1,1,2,54.25,773.2,1067.62,0,33,0,0,0,84618.0,1
4972,1,223,94931,38.326215,-122.718742,0,1,0,1,2,30.0,0,0,1,0,0,0,1,0,0,74.9,74.9,110.15,0,26,0,0,1,51651.0,0
4973,71,9,94706,37.890274,-122.295192,1,1,0,1,1,53.0,1,1,1,1,1,1,1,2,0,85.45,6029.9,7650.83,1,35,1,1,1,34026.0,0
4974,68,228,91723,34.084747,-117.886844,0,1,1,1,2,7.0,1,1,1,0,0,1,1,2,0,102.1,7149.35,10509.91,1,40,0,0,0,85072.0,0
4975,20,1096,92397,34.358321,-117.618263,0,1,1,1,1,27.0,0,0,0,0,0,1,1,0,1,61.6,1174.35,1716.55,0,67,0,0,0,65487.0,1
4976,6,994,95686,38.157794,-121.520223,0,1,0,1,2,9.0,0,1,0,0,0,1,1,0,0,84.4,556.35,688.17,1,53,0,1,0,64722.0,0
4977,71,519,95454,39.806141,-123.531098,1,1,0,1,2,3.0,1,1,1,1,1,0,1,2,0,99.4,7168.25,8038.71,0,78,1,0,0,70038.0,0
4978,66,765,93256,35.957019,-119.330928,0,1,1,0,2,26.189958310676094,0,0,0,0,0,0,1,2,1,25.3,1672.35,4216.65,1,59,1,1,0,42710.0,1
4979,4,1064,91361,34.130992,-118.894673,0,1,0,1,1,41.0,1,0,0,0,0,0,1,0,0,50.55,235.65,323.93,0,24,0,0,1,47682.0,1
4980,55,957,95215,37.946282,-121.139499,2,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,1,0,19.1,1001.5,3162.45,1,53,0,0,1,78642.0,1
4981,72,1094,91364,34.153733,-118.593408,0,1,1,0,2,26.189958310676094,0,0,0,0,0,0,1,2,1,24.1,1734.65,3148.73,1,48,1,1,0,23661.0,0
4982,18,993,92274,33.53604,-116.119222,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,0,1,20.45,357.0,619.8,0,39,1,0,0,71796.0,0
4983,25,190,91911,32.607964,-117.059459,0,1,0,1,2,8.0,0,0,0,1,1,1,1,0,1,95.7,2338.35,2433.6,1,51,1,1,0,40246.0,0
4984,40,501,94938,38.021772,-122.691744,0,1,1,1,1,19.0,0,0,1,1,1,1,1,1,1,80.75,3208.65,4561.85,0,41,0,0,0,81169.0,0
4985,71,627,91763,34.072121,-117.698319,0,1,1,0,2,26.189958310676094,0,0,0,0,0,0,1,2,1,24.25,1732.95,2315.86,0,30,1,1,0,17003.0,0
4986,29,277,96025,41.212695,-122.392067,0,0,0,1,0,22.0,0,0,0,0,0,0,1,0,1,25.1,712.85,712.85,0,53,0,1,0,24594.0,0
4987,29,189,93925,36.596271,-121.442274,0,1,0,1,2,16.0,1,0,1,0,0,1,1,1,0,90.1,2656.7,3585.57,1,73,1,0,0,18589.0,0
4988,61,369,91740,34.119363,-117.855059,2,1,1,1,2,12.0,1,1,1,1,1,1,1,2,1,115.1,7008.15,8228.76,0,42,1,1,0,28427.0,1
4989,2,182,91311,34.294142,-118.603883,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,0,0,20.1,43.15,108.87,0,38,1,0,0,65169.0,0
4990,56,137,96014,41.388397,-122.794636,2,1,0,1,1,13.0,1,1,1,0,0,0,1,2,0,59.8,3457.45,4695.88,1,45,1,0,1,43185.0,0
4991,13,856,91340,34.286131,-118.435969,4,1,0,1,2,22.0,0,0,0,0,1,0,0,0,1,78.3,1033.95,1599.04,1,55,0,0,0,72099.0,1
4992,9,1042,92084,33.22784,-117.200024,0,1,0,1,2,9.0,0,0,1,0,0,0,1,2,1,75.5,637.4,862.04,0,65,0,0,1,60894.0,1
4993,7,513,93535,34.712708,-117.889656,0,0,0,1,1,28.0,1,0,1,1,0,1,1,2,1,49.65,305.55,305.55,1,46,1,1,0,34421.0,0
4994,2,915,95681,38.984756,-121.345074,0,1,1,1,2,18.0,0,0,0,0,1,1,1,0,0,93.85,170.85,209.39,0,77,0,1,0,20895.0,1
4995,41,1023,91784,34.141146,-117.655583,2,1,0,1,2,15.0,0,1,0,1,1,0,1,1,0,89.55,3729.75,5583.77,1,62,0,0,0,71853.0,0
4996,47,883,92705,33.766004,-117.786763,0,1,1,1,1,10.0,0,1,0,1,0,0,1,2,0,59.6,2754.0,3448.66,1,74,0,0,0,13084.0,0
4997,30,74,94704,37.871416,-122.246597,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,1,2,19.7,625.05,1362.15,1,62,0,1,1,28839.0,0
4998,35,88,94512,38.140719,-121.838298,0,1,1,1,2,19.0,0,0,1,0,1,1,0,0,0,99.05,3395.8,4244.85,1,71,0,1,0,64813.0,1
4999,54,554,90059,33.927254,-118.249826,0,0,0,1,1,21.0,1,0,0,1,0,1,1,1,0,44.1,2369.7,2369.7,0,52,0,0,2,46610.0,0
5000,17,556,95030,37.222842,-121.988727,0,1,1,1,0,16.0,0,0,1,0,1,1,1,0,1,100.45,1622.45,2101.51,1,74,1,0,1,64191.0,1
5001,72,375,93926,36.52588,-121.396719,1,1,1,1,2,11.0,0,1,1,1,1,1,0,2,1,110.9,7922.75,11315.79,1,31,1,0,1,52278.0,0
5002,24,877,94964,37.942551,-122.491642,0,1,0,1,2,8.0,1,0,0,1,0,1,1,0,0,89.25,2210.2,2455.72,1,36,1,0,1,70932.0,1
5003,37,94,92225,33.674583,-114.71612,0,1,1,1,0,9.0,1,0,0,0,1,0,1,1,0,64.65,2347.85,3723.51,0,42,0,1,1,36957.0,1
5004,48,934,95568,41.444606,-123.471895,2,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,2,0,20.2,1027.25,1921.97,0,60,1,0,0,65169.0,0
5005,69,853,92673,33.4725,-117.584273,0,1,1,1,2,13.0,0,0,1,1,1,1,1,2,0,104.0,7028.5,7156.15,0,44,0,0,0,76081.0,0
5006,31,529,95648,38.922812,-121.312005,3,1,0,1,0,28.0,0,0,1,1,0,1,1,0,1,66.4,2019.8,2804.1,1,56,1,0,1,25358.0,0
5007,38,863,95133,37.371862,-121.860349,3,1,1,1,1,59.0,1,0,1,1,1,1,1,2,0,85.4,3297.0,3962.76,1,26,1,0,1,77298.0,0
5008,37,376,95944,39.564113,-120.868836,3,0,0,1,0,6.0,0,0,1,0,0,1,1,0,1,40.2,1478.85,1478.85,0,64,0,1,0,21846.0,0
5009,4,653,94559,38.232389,-122.324944,0,1,0,1,2,8.0,0,0,0,0,0,0,1,2,0,70.2,280.35,273.72,1,70,1,0,0,52107.37719046251,0
5010,46,876,90731,33.736387,-118.284363,2,1,1,1,2,29.0,0,1,0,1,1,1,0,1,0,103.15,4594.65,6252.77,0,41,1,1,1,54414.0,0
5011,21,1028,94591,38.105733,-122.186338,4,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,0,1,20.0,417.7,1139.89,1,59,0,0,0,78468.0,0
5012,39,351,93705,36.78724,-119.827813,3,1,1,1,2,30.0,1,1,0,0,1,1,1,0,0,106.4,4040.65,4710.28,1,55,0,0,1,67432.0,0
5013,17,74,94702,37.866009,-122.286228,0,1,0,1,0,22.0,1,1,0,1,1,1,1,1,1,-7.0,1387.35,1603.08,0,45,0,0,0,28249.0,1
5014,54,812,95470,39.298065,-123.25211,0,1,0,1,1,16.0,1,1,0,0,1,0,1,2,0,65.3,3512.9,4524.86,1,47,0,0,1,50616.0,0
5015,9,72,94510,38.113533,-122.11926,0,1,0,1,0,76.0,0,1,0,0,0,0,1,0,1,50.85,466.6,579.91,0,19,1,1,0,41335.0,0
5016,1,150,91351,34.422519,-118.420717,5,1,0,1,1,30.0,0,0,0,0,0,0,1,0,1,45.95,45.95,51.07,0,23,0,0,0,7500.0,0
5017,3,289,95762,38.684437,-121.055634,5,1,0,1,0,6.0,0,0,1,1,0,0,1,0,2,55.8,154.55,167.12,1,34,1,1,0,42162.0,0
5018,70,640,94038,37.515556,-122.502311,1,1,1,1,2,26.0,1,1,1,1,1,1,1,2,1,111.95,7795.95,10915.85,0,60,0,0,0,72025.0,0
5019,54,193,95612,38.384648,-121.578701,2,1,0,1,2,26.0,1,1,0,1,1,1,1,1,1,105.4,5643.4,8342.32,1,31,0,0,1,55635.0,0
5020,53,1002,90501,33.833699,-118.314387,2,1,1,1,2,6.0,0,1,0,0,1,1,1,0,0,101.9,5549.4,5970.22,1,69,1,1,0,46310.0,1
5021,30,723,92262,33.839989,-116.659215,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,1,0,19.55,608.5,1242.7,0,57,1,1,0,33039.0,0
5022,48,982,91356,34.157137,-118.548511,0,1,1,1,2,2.0,0,1,0,0,1,1,1,1,0,99.0,4744.35,5026.11,1,71,0,0,0,82032.0,0
5023,62,869,93401,35.233745,-120.626442,2,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,2,1,20.05,1263.9,2563.42,1,64,1,0,0,66991.0,0
5024,1,854,92117,32.825086,-117.199424,0,1,0,1,0,59.0,0,0,0,0,0,0,1,0,2,45.3,45.3,85.24,0,28,0,0,0,66991.0,1
5025,65,184,95928,39.681488,-121.83721,0,1,1,1,2,30.0,0,1,1,0,1,1,1,1,0,106.25,6979.8,8194.65,0,66,1,1,1,38853.0,0
5026,11,284,93523,34.966777,-117.961179,0,1,1,1,2,13.0,0,0,1,0,0,0,1,0,1,78.1,864.85,1059.11,0,77,1,0,0,70038.0,0
5027,66,152,95607,38.681651,-122.130569,1,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,1,0,20.35,1359.5,4331.48,1,59,1,1,0,18793.0,1
5028,3,857,94130,37.820894,-122.369725,0,1,1,1,2,11.0,0,1,0,0,0,0,1,0,0,79.4,205.05,330.75,0,75,0,1,0,37401.0,0
5029,39,42,90701,33.867593,-118.080637,3,0,0,1,0,26.0,0,0,0,1,0,1,1,0,0,40.6,1494.5,1494.5,1,25,0,0,0,70038.0,0
5030,4,990,96132,41.027281,-120.669427,0,0,0,1,1,26.0,1,0,1,0,0,0,0,0,1,35.0,135.75,185.75,0,46,0,1,0,31163.0,0
5031,12,17,95701,39.218096,-120.79153,0,1,0,1,1,5.0,0,0,1,1,1,1,1,0,0,74.15,741.4,1334.08,1,63,1,1,1,25959.0,0
5032,32,778,91767,34.083086,-117.737997,0,0,0,1,0,14.0,1,1,0,0,0,0,1,0,0,35.15,1051.05,1051.05,0,57,1,0,0,80617.0,0
