customer_id,city,zip_code,latitude,longitude,offer,phone_service,multiple_lines,internet_service,internet_type,gigabits_used,online_security,online_backup,device_protection_plan,premium_tech_support,streaming_tv,streaming_movies,unlimited_data,contract,payment_method,monthly_charge,total_charges,gender,age,married,kidhome,teenhome,income,churn,CLV,total_services_used
6648,389,95948,39.346898,-121.759537,3,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,0,2,19.05,461.3,0,50,0,0,0,53653.0,0,30457.5,1
6649,162,96140,39.227434,-120.091806,0,1,0,1,2,22.0,0,0,1,1,0,1,0,0,0,90.35,3419.3,1,56,1,1,0,20194.0,1,141633.41,5
6650,1016,92782,33.738543,-117.785046,3,1,1,1,1,57.0,0,0,1,1,1,1,1,1,1,82.0,2083.1,1,51,1,0,1,73691.0,0,77873.38,6
6651,1002,90504,33.867257,-118.330794,0,1,1,1,2,53.0,0,1,0,0,1,0,0,0,0,89.65,3161.6,1,41,1,1,0,38557.0,0,170954.0,4
6652,810,95560,40.142256,-123.852927,0,1,0,1,1,24.0,1,1,0,1,1,0,1,1,0,71.0,5012.1,1,69,1,1,1,32583.0,0,413074.45,6
6653,52,93424,35.186644,-120.728305,0,1,1,1,0,7.0,1,0,1,0,0,0,1,1,1,59.0,1654.45,0,35,0,1,0,51766.0,1,72235.8,4
6654,916,91423,34.146957,-118.432138,4,1,0,1,1,48.0,0,0,1,0,0,1,1,0,0,59.45,892.65,0,25,0,0,0,78420.0,0,21566.25,4
6655,309,96027,41.405193,-123.008567,0,1,1,1,2,3.0,0,1,1,1,1,1,1,1,0,113.15,7953.25,1,50,1,1,0,37717.0,1,701594.31,7
6656,243,93522,36.319181,-117.593053,1,1,0,1,1,46.0,1,1,1,0,1,1,1,2,1,80.15,5600.15,1,28,1,2,1,52107.37719046251,0,510002.5,7
6657,489,92037,32.853743,-117.25034,0,1,0,1,0,27.0,0,1,1,1,1,1,1,2,1,80.7,5705.05,0,48,1,1,0,22944.0,0,624896.56,7
6658,840,95837,38.691607,-121.602284,0,1,1,1,2,16.0,1,1,0,0,0,1,1,1,0,92.3,5731.45,1,35,0,0,1,30368.0,0,448951.3,5
6659,683,92567,33.82769,-117.102244,1,1,1,1,2,14.0,1,1,1,1,1,1,0,2,1,112.9,8061.5,1,69,1,1,1,19514.0,0,738943.2000000001,8
6660,62,93604,37.458367,-119.345011,4,1,0,1,1,24.0,0,0,1,0,1,0,1,0,1,59.8,824.85,0,44,0,1,0,27573.0,0,20199.34,4
6661,773,94588,37.685052,-121.912061,1,1,0,1,1,53.0,1,0,0,1,1,1,1,2,1,75.35,5437.75,0,35,1,1,0,22280.0,0,574339.5,6
6662,282,92242,34.137742,-114.36514,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,1,1,20.1,190.25,1,60,0,0,0,74538.0,1,3926.79,1
6663,816,92376,34.109775,-117.378904,1,1,1,1,1,14.0,1,1,1,1,0,1,1,2,0,79.5,5661.7,0,35,1,0,1,69063.0,0,576588.96,7
6664,42,90701,33.867593,-118.080637,0,1,1,1,2,23.0,0,1,1,1,1,1,1,2,0,109.25,6841.4,0,64,1,0,0,68655.0,0,473357.43,7
6665,446,92210,33.537646,-116.291089,5,1,0,1,2,22.0,0,0,0,0,0,0,0,0,0,71.15,71.15,0,78,0,1,1,54414.0,0,115.9,2
6666,554,90044,33.952714,-118.292061,0,1,1,1,1,23.0,1,1,0,0,1,0,0,2,1,69.2,4872.35,0,52,1,0,1,40689.0,0,490626.5,5
6667,421,95323,37.605926,-120.69955,1,1,1,1,1,20.0,1,1,1,1,1,1,1,2,1,89.75,6595.9,0,41,1,1,1,38578.0,0,555671.52,8
6668,1007,94535,38.265899,-121.939461,5,1,0,1,1,23.0,1,0,0,0,1,0,1,1,0,60.9,551.95,1,76,1,1,0,31605.0,0,5716.56,4
6669,854,92130,32.957195,-117.202542,0,1,1,1,2,17.0,0,0,0,0,1,0,1,0,0,84.65,3541.35,0,79,0,0,0,70287.0,0,165547.62,3
6670,260,93618,36.523619,-119.386868,0,1,1,1,2,5.0,0,1,0,0,1,0,1,0,1,90.0,1527.35,0,55,0,0,2,64140.0,0,31914.899999999998,4
6671,554,90025,34.046174,-118.446333,0,1,1,1,2,24.0,0,1,1,0,0,1,1,1,0,95.3,6273.4,1,36,1,0,1,61314.0,0,526559.88,5
6672,597,95956,39.937017,-121.058043,0,1,1,1,2,26.0,0,0,0,0,0,0,1,0,0,75.05,786.3,1,22,0,0,2,48920.0,0,9661.0,2
6673,130,92231,32.690654,-115.431225,0,0,0,1,1,18.0,1,0,0,0,1,0,1,1,1,40.65,970.55,1,56,0,0,0,68657.0,0,24263.75,3
6674,588,95901,39.19514,-121.503883,0,1,1,1,2,19.0,0,1,1,0,0,1,1,0,0,95.95,4456.65,1,54,1,0,1,43018.0,0,245727.00000000003,5
6675,503,92532,33.705836,-117.318204,0,1,0,1,1,57.0,1,0,0,0,0,0,0,0,0,51.0,581.7,0,42,1,0,0,70951.0,1,12484.34,3
6676,854,92117,32.825086,-117.199424,5,1,1,1,2,6.0,0,0,0,0,1,1,1,0,0,93.55,93.55,1,73,0,1,0,23536.0,1,123.72,4
6677,694,92054,33.351059,-117.420557,5,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,1,1,19.2,161.95,0,31,0,0,1,58607.0,0,3280.88,1
6678,123,95527,40.854512,-123.450097,0,1,1,1,1,26.0,1,1,0,1,0,0,1,2,0,64.75,4804.75,0,45,1,0,0,22507.0,0,424894.32,5
6679,1063,95691,38.627951,-121.593287,2,1,1,1,1,20.0,1,1,1,1,0,1,1,1,0,79.4,4820.55,0,52,1,1,0,25721.0,0,444679.63,7
6680,799,90275,33.753146,-118.367459,3,1,1,1,2,6.0,0,0,0,1,0,0,1,0,1,80.05,2835.9,0,63,0,1,1,47175.0,0,115353.0,3
6681,242,94526,37.815459,-121.977203,1,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,2,1,19.1,1268.85,1,19,0,0,1,61825.0,0,289845.54,1
6682,257,91765,33.992416,-117.807874,0,0,0,1,1,7.0,0,0,0,1,1,1,1,0,0,51.7,3005.8,1,43,0,1,0,46107.0,1,177342.2,4
6683,98,94924,37.943087,-122.72379,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,1,1,19.65,928.4,1,23,0,0,0,85683.0,0,109522.4,1
6684,532,96117,40.507272,-120.338228,0,1,1,1,1,17.0,1,0,0,1,0,0,0,0,0,59.2,1191.2,1,53,0,0,0,82032.0,0,39680.0,4
6685,646,92561,33.638645,-116.55783,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,2,1,20.25,1048.45,0,28,0,0,1,54803.0,0,135511.99,1
6686,985,93561,35.073777,-118.652112,5,0,0,1,0,53.0,0,1,0,0,0,1,1,0,1,40.3,92.5,0,59,1,0,1,87771.0,0,277.5,3
6687,863,95116,37.350284,-121.852855,4,1,0,1,2,10.0,0,0,0,0,0,0,0,0,0,70.15,931.75,1,53,0,0,0,18690.0,0,20682.48,2
6688,903,93955,36.625114,-121.823565,5,1,0,1,2,52.0,0,0,0,0,1,0,1,0,0,79.35,79.35,0,30,1,0,0,26997.0,0,102.98,3
6689,995,91362,34.191842,-118.822796,2,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,2,1,20.0,1149.65,1,48,0,0,0,81698.0,0,141687.9,1
6690,259,94929,38.24458,-122.956268,0,1,1,1,2,13.0,0,1,0,1,1,0,1,2,0,96.35,3190.25,0,79,0,1,1,58554.0,0,124918.38,5
6691,661,95658,38.883224,-121.15918,3,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,1,1,20.75,700.45,0,34,0,1,0,23724.0,0,68003.25,1
6692,604,95340,37.255637,-120.493537,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,0,1,20.55,252.75,0,27,1,0,1,57338.0,0,3569.5,1
6693,1059,91791,34.061634,-117.893169,0,1,0,1,2,28.0,0,0,1,0,1,1,1,0,1,95.15,1779.95,1,52,1,0,0,82733.0,0,32345.28,5
6694,48,95603,38.912881,-121.082766,0,1,0,1,1,4.0,1,0,1,1,1,1,1,1,0,81.7,2212.55,1,58,0,0,0,74985.0,0,95642.1,7
6695,290,91732,34.074492,-118.01462,5,0,0,1,1,12.0,0,1,0,0,1,0,1,0,0,40.2,40.2,1,77,1,1,0,28164.0,0,40.2,3
6696,840,95820,38.53508,-121.444144,0,1,0,1,1,27.0,1,1,1,1,1,0,1,0,0,72.45,2156.25,1,48,0,0,1,54137.0,0,106465.78,7
6697,744,95663,38.859093,-121.182872,0,1,1,1,2,18.0,0,0,1,0,1,1,1,1,1,100.05,6254.2,0,39,0,1,0,36145.0,0,515489.28,5
6698,737,95363,37.410236,-121.320337,0,1,0,1,2,30.0,1,0,0,0,0,0,1,2,0,75.3,720.45,1,80,1,0,0,80950.0,1,9717.5,3
6699,131,93518,35.358953,-118.527064,0,0,0,1,1,28.0,0,1,1,0,1,1,1,2,0,56.25,1765.95,0,72,0,1,1,52107.37719046251,0,60042.3,5
6700,893,95409,38.468893,-122.580539,4,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,1,0,19.95,253.8,1,34,0,0,0,72570.0,0,4538.17,1
6701,1046,94595,37.862128,-122.075197,0,1,1,1,2,19.0,0,0,0,1,0,1,1,0,0,90.1,1612.75,0,33,0,0,0,83151.0,0,39244.86,4
6702,863,95127,37.375156,-121.795867,5,0,0,1,0,69.0,1,0,0,0,0,0,1,0,2,29.7,29.7,1,30,0,0,0,14188.0,0,29.7,2
6703,854,92126,32.886925,-117.152162,3,1,0,1,2,25.0,0,1,1,0,1,0,1,0,0,89.8,2335.3,1,49,0,1,0,21474.0,1,64936.04,5
6704,297,95939,39.53222,-122.594879,0,1,1,1,2,59.0,1,0,0,0,1,0,1,0,0,87.75,1242.2,1,20,0,1,2,83273.0,0,21738.0,4
6705,854,92109,32.787836,-117.232376,4,1,1,1,1,13.0,0,0,1,0,0,0,1,0,0,53.75,608.0,1,60,0,0,1,46757.0,0,8506.630000000001,3
6706,1072,90601,34.007353,-118.033683,0,1,1,1,1,24.0,0,1,1,1,1,1,1,2,0,84.1,5979.7,1,63,1,0,0,25965.0,0,608846.0,7
6707,600,95460,39.305545,-123.743697,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,1,0,19.25,679.8,0,44,0,1,1,34600.0,0,89078.40000000001,1
6708,1052,95076,36.931654,-121.752383,3,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,1,1,20.65,595.5,1,28,0,1,1,22108.0,0,36797.28,1
6709,443,92251,32.858595,-115.662709,1,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,2,0,19.9,1356.7,1,49,1,0,1,71391.0,0,227824.88999999998,1
6710,218,92879,33.893823,-117.531446,0,1,0,1,0,26.0,1,0,0,0,0,0,1,0,1,51.2,51.2,0,42,0,0,1,69901.0,0,54.18,3
6711,99,91902,32.67117,-117.00232,0,1,0,1,2,85.0,0,0,0,0,0,0,0,0,1,70.1,551.35,1,30,0,0,0,85738.0,1,5325.36,2
6712,1076,95573,40.949012,-123.655847,2,1,1,1,1,21.0,0,0,1,1,1,1,1,2,0,80.95,4233.95,0,32,0,0,1,32173.0,1,324837.24,6
6713,847,95249,38.196497,-120.61689,1,1,0,1,2,41.0,1,0,1,0,0,0,1,2,1,80.35,5375.15,1,25,1,0,1,72071.0,1,476856.12,4
6714,285,92020,32.79697,-116.969082,0,1,1,1,2,12.0,0,1,1,0,0,1,0,2,1,96.1,6019.35,0,67,1,1,2,48686.0,0,558401.14,5
6715,929,95728,39.279068,-120.414275,0,1,1,1,2,7.0,0,0,1,0,1,0,1,0,0,91.4,193.6,0,50,0,1,1,65735.0,0,545.68,4
6716,734,91106,34.139402,-118.128658,0,1,1,0,2,26.189958310676094,0,0,0,0,0,0,1,0,0,24.7,465.85,0,62,0,1,1,48721.0,0,13101.259999999998,1
6717,854,92105,32.741859,-117.090353,5,1,1,1,2,30.0,0,1,1,0,1,1,1,0,1,102.6,897.75,1,32,1,1,0,21355.0,0,9976.77,6
6718,1077,95988,39.493991,-122.286363,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,2,1,19.75,483.15,1,32,1,0,1,68397.0,0,26969.04,1
6719,1016,92780,33.735802,-117.818805,0,1,0,1,0,51.0,1,1,0,1,1,1,0,2,1,81.05,4747.65,1,26,1,0,1,58330.0,1,365291.79000000004,7
6720,1041,93292,36.37559,-119.211689,1,1,1,1,2,24.0,0,1,1,1,0,0,1,2,0,90.45,6565.85,1,31,1,0,1,60200.0,0,516857.04,5
6721,1023,91784,34.141146,-117.655583,5,1,0,1,2,18.0,1,0,0,0,0,0,1,0,1,75.0,658.1,1,57,1,0,1,48904.0,1,6587.68,3
6722,957,95204,37.974498,-121.319568,0,1,1,1,1,52.0,1,1,1,1,1,1,1,2,1,88.95,1161.75,0,30,0,0,1,48985.0,0,21360.82,8
6723,1039,92861,33.817473,-117.810462,0,1,1,1,1,19.0,1,0,0,0,0,0,1,0,0,54.45,1588.7,1,50,1,0,2,94871.0,0,58902.0,3
6724,471,93238,35.852892,-118.397782,0,1,0,1,0,30.0,1,1,0,0,0,0,1,0,0,54.5,2076.05,0,30,1,0,0,32218.0,0,145703.78,4
6725,532,96117,40.507272,-120.338228,1,1,1,1,2,10.0,1,1,1,0,1,1,1,2,1,106.75,7283.25,0,57,0,0,1,59052.0,0,531880.88,7
6726,792,95971,39.971228,-121.041166,0,1,0,1,2,12.0,0,0,0,0,1,0,0,0,0,-4.0,1312.15,0,40,0,0,0,74859.0,0,24301.92,3
6727,1072,90605,33.960891,-118.032222,3,0,0,1,0,27.0,1,0,0,0,0,0,1,2,0,31.05,1126.35,0,61,0,1,1,45207.0,0,40548.6,2
6728,854,92109,32.787836,-117.232376,0,1,0,1,1,4.0,0,0,0,1,0,0,1,0,2,51.25,51.25,1,58,0,1,0,37395.0,0,57.69,3
6729,384,93927,36.248708,-121.386617,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,2,1,19.2,1054.75,1,19,1,1,0,20587.0,1,165062.04,1
6730,1028,94590,38.104705,-122.247387,5,1,1,1,2,20.0,0,1,0,0,1,0,1,0,1,89.6,365.65,0,64,0,1,1,38853.0,0,2050.76,4
6731,512,93241,35.245035,-118.905553,2,1,1,1,1,30.0,1,1,0,0,0,1,1,2,2,69.55,4459.15,1,40,1,0,0,52107.37719046251,0,361951.85,5
6732,597,95956,39.937017,-121.058043,0,1,0,1,2,17.0,0,0,0,0,0,0,1,1,0,70.45,2597.6,1,39,0,0,0,82347.0,0,147386.04,2
6733,166,93429,34.866032,-120.536546,2,1,1,1,2,14.0,1,0,1,1,0,1,1,2,1,99.25,6549.45,1,38,0,0,1,51412.0,0,568832.64,6
6734,854,92119,32.802959,-117.027095,0,1,1,1,2,10.0,0,0,1,0,1,1,1,1,1,98.65,6962.85,1,60,1,0,0,35416.0,0,669385.87,5
6735,353,92833,33.877639,-117.961212,0,1,1,1,2,21.0,1,1,1,1,1,0,0,0,0,106.75,6252.9,1,47,1,1,0,22775.0,1,542929.2100000001,7
6736,944,91030,34.110444,-118.156957,0,0,0,1,1,41.0,0,0,0,1,0,0,1,0,0,29.9,92.25,1,22,1,0,1,44794.0,1,276.75,2
6737,43,93203,35.116307,-118.817644,0,1,1,0,2,26.189958310676094,0,0,0,0,0,0,1,2,0,25.4,1620.2,1,50,1,0,1,43638.0,0,197810.64,1
6738,1003,92679,33.631119,-117.567346,3,1,1,1,2,6.0,1,1,0,0,1,0,0,0,0,94.4,2838.7,1,52,1,0,0,80124.0,0,113526.0,5
6739,1026,91354,34.457005,-118.573726,0,1,1,0,2,26.189958310676094,0,0,0,0,0,0,1,1,2,25.1,171.0,1,37,1,1,0,17256.0,0,2728.44,1
6740,281,93219,35.858054,-119.305858,0,1,0,1,2,30.0,0,0,0,0,0,0,1,0,0,69.55,222.3,0,30,0,1,1,40321.0,1,903.24,2
6741,548,90815,33.797638,-118.11662,3,1,1,1,2,69.0,1,0,0,0,1,0,0,0,0,91.15,3369.25,1,29,0,0,1,14918.0,1,143237.36000000002,4
6742,1059,91790,34.066964,-117.937007,0,1,1,1,1,59.0,1,0,0,0,0,0,1,0,2,54.45,3687.75,0,24,0,1,1,57113.0,0,275274.2,3
6743,885,95054,37.393554,-121.965114,0,1,1,0,2,26.189958310676094,0,0,0,0,0,0,1,0,0,24.8,324.15,1,53,0,1,1,33316.0,1,11991.75,1
6744,966,93067,34.420998,-119.60137,0,1,1,1,1,30.0,0,0,1,0,0,1,1,0,1,65.2,1043.35,0,48,0,0,0,79734.0,0,28840.8,4
6745,890,93455,34.818227,-120.418784,2,0,0,1,1,19.0,1,0,1,0,0,0,1,1,1,34.8,1980.3,1,59,1,0,0,82733.0,0,116837.7,3
6746,857,94103,37.773147,-122.411287,4,1,0,1,2,16.0,0,0,0,0,0,0,1,0,0,70.5,1165.6,0,53,0,0,0,68682.0,0,31889.62,2
6747,874,93451,35.886767,-120.608661,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,2,1,20.0,879.8,1,24,1,1,0,41473.0,0,63001.42,1
6748,173,92234,33.829583,-116.474131,2,1,1,1,2,18.0,0,1,0,1,1,1,1,2,0,105.4,6794.75,0,61,1,1,1,38200.0,0,634569.6,6
6749,998,93667,36.993666,-119.348267,5,1,0,1,1,12.0,0,0,0,0,0,0,1,0,0,45.0,89.75,0,38,1,0,1,43185.0,0,241.5,2
6750,896,92071,32.847336,-116.997605,2,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,2,1,19.9,1022.6,1,19,0,0,1,62859.0,0,65137.659999999996,1
6751,293,90245,33.917145,-118.401554,0,1,1,1,2,20.0,0,1,0,1,1,0,1,2,1,92.45,6460.55,1,47,1,0,1,64325.0,0,460441.82999999996,5
6752,654,91950,32.67102,-117.095235,2,0,0,1,1,30.0,1,1,0,0,1,0,1,0,0,44.85,2479.05,1,77,0,1,0,9255.0,1,136347.75,4
6753,592,93250,35.666886,-119.186717,0,1,1,1,1,28.0,1,0,1,0,1,1,1,1,1,79.25,2911.8,1,43,1,0,1,68118.0,0,120413.54000000001,6
6754,554,90025,34.046174,-118.446333,2,1,1,0,2,26.189958310676094,0,0,0,0,0,0,1,2,1,24.45,1385.85,0,20,1,1,0,14515.0,0,176485.68000000002,1
6755,854,92121,32.898613,-117.202937,0,1,1,1,2,27.0,0,1,0,0,1,1,1,0,0,101.4,4528.0,1,39,0,0,0,70503.0,1,286488.36000000004,5
6756,857,94117,37.770533,-122.445121,3,1,1,1,2,22.0,0,0,0,0,1,1,1,0,1,94.05,2866.45,1,33,1,0,0,80067.0,0,95443.5,4
6757,854,92122,32.85723,-117.209774,3,1,1,1,2,10.0,0,0,1,1,1,1,1,0,0,104.95,2566.5,0,48,1,0,1,50002.0,1,69731.25,6
6758,415,92544,33.644585,-116.871544,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,1,1,20.15,989.05,1,24,0,0,0,78825.0,0,103752.50000000001,1
6759,724,93551,34.613476,-118.256358,5,1,0,1,2,5.0,0,0,0,0,0,0,1,2,0,70.05,70.05,1,72,0,1,1,38725.0,1,73.02,2
6760,957,95204,37.974498,-121.319568,0,1,0,1,2,12.0,0,0,0,0,0,0,1,0,0,70.2,70.2,0,69,0,0,0,28389.0,0,92.54,2
6761,548,90813,33.781086,-118.199049,0,1,1,1,2,23.0,0,0,0,0,0,1,1,0,0,85.0,2642.05,1,69,1,1,0,22327.0,0,89093.12,3
6762,190,91914,32.688506,-116.938632,3,1,1,1,1,13.0,0,1,0,1,1,0,1,1,0,69.0,2441.7,1,50,1,0,1,40049.0,0,141772.75,5
6763,840,95828,38.486938,-121.395805,0,0,0,1,0,17.0,1,0,0,1,1,0,1,2,0,43.9,3097.2,1,44,0,0,0,85431.0,0,205204.25,4
6764,357,92841,33.786738,-117.982564,0,1,0,1,2,13.0,0,0,0,0,1,1,1,0,0,89.45,240.45,0,56,0,0,1,69901.0,0,866.6999999999999,4
6765,854,92117,32.825086,-117.199424,0,1,1,1,2,73.0,0,1,0,0,1,0,1,0,0,91.85,5940.85,1,29,1,0,1,67267.0,0,541424.0,4
6766,578,90266,33.889632,-118.39737,0,1,0,1,2,14.0,0,0,0,0,0,0,1,0,1,70.6,70.6,1,31,0,1,1,36921.0,0,106.72,2
6767,563,96118,39.637471,-120.226338,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,1,1,19.25,412.55,0,50,0,1,0,20559.0,1,26209.699999999997,1
6768,448,90303,33.936291,-118.332639,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,0,1,20.45,82.85,0,31,0,0,0,52107.37719046251,1,380.2,1
6769,265,95429,39.756049,-123.358701,0,1,0,1,1,19.0,0,1,0,1,0,0,0,1,0,55.45,2444.25,0,38,0,0,1,55249.0,0,113651.15000000001,4
6770,1040,96092,39.955164,-122.018567,5,1,0,1,2,27.0,0,0,0,0,0,0,1,0,1,70.55,433.95,0,52,0,1,0,21359.0,0,3703.1400000000003,2
6771,1056,93283,35.55647,-118.244914,2,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,1,1,20.55,1013.05,1,62,0,1,1,44359.0,0,140943.6,1
6772,513,93536,34.741406,-118.38111,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,1,0,20.2,507.9,0,21,1,0,1,71866.0,0,19253.75,1
6773,725,94304,37.386978,-122.177746,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,2,1,19.8,813.3,0,49,0,0,0,77863.0,0,87576.40999999999,1
6774,863,95138,37.246064,-121.749494,0,1,0,1,2,29.0,1,1,1,0,1,1,1,2,1,103.25,7074.4,1,51,1,1,1,54162.0,0,582139.84,7
6775,857,94131,37.746699,-122.442833,0,1,0,1,2,4.0,0,1,1,0,0,0,1,0,0,81.15,952.3,0,37,0,1,0,33697.0,0,13028.86,4
6776,7,94502,37.724817,-122.224363,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,2,1,-3.0,1275.85,1,47,1,1,1,50785.0,1,94865.4,1
6777,974,96130,40.559177,-120.612113,0,1,1,1,2,10.0,0,1,0,0,1,0,1,0,0,88.5,3645.05,0,33,0,1,0,40662.0,0,180915.37,4
6778,178,96104,41.505916,-120.152505,0,0,0,1,1,2.0,1,0,0,0,0,0,0,0,1,29.15,110.05,0,53,0,0,0,42670.0,0,480.2,2
6779,267,90241,33.940884,-118.128628,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,0,1,19.4,19.4,0,58,1,0,0,81217.0,0,68.19,1
6780,857,94102,37.7795,-122.419233,3,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,2,1,19.25,677.9,1,33,0,0,0,44953.0,1,28920.5,1
6781,816,92377,34.156758,-117.404686,0,1,1,1,1,59.0,0,0,0,0,0,0,1,0,0,50.4,137.25,1,28,0,1,0,24683.0,1,679.41,2
6782,548,90804,33.783047,-118.1486,0,1,0,1,0,18.0,0,1,0,0,1,0,1,0,0,58.6,2723.4,0,53,1,1,0,41335.0,0,135068.6,4
6783,555,93635,36.995162,-120.955099,5,1,0,1,2,10.0,0,0,0,0,0,0,1,0,0,70.25,229.7,0,33,0,0,0,86857.0,0,917.6999999999999,2
6784,316,92028,33.362575,-117.299644,0,1,1,1,2,3.0,1,1,1,1,1,1,1,2,1,114.1,8086.4,1,64,1,0,1,73059.0,1,702852.48,8
6785,854,92126,32.886925,-117.152162,0,1,0,1,0,27.0,0,0,0,1,0,0,1,0,0,50.8,50.8,0,20,0,0,0,16581.0,0,73.62,3
6786,58,95303,37.4695,-120.672724,0,0,0,1,1,48.0,0,0,0,0,0,0,0,0,1,24.9,49.7,1,22,0,0,1,63810.0,1,119.4,1
6787,896,92071,32.847336,-116.997605,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,1,1,20.5,1328.15,1,50,0,0,1,46692.0,1,222993.54,1
6788,501,94938,38.021772,-122.691744,0,1,0,1,1,59.0,0,0,1,0,0,1,1,1,1,60.6,3297.0,0,29,1,0,0,34824.0,0,264600.91000000003,4
6789,554,90003,33.964131,-118.272783,0,1,0,1,2,22.0,0,1,0,1,0,0,1,0,0,80.0,241.3,0,49,1,0,0,68695.0,0,896.52,4
6790,1059,91791,34.061634,-117.893169,5,1,1,1,0,59.0,0,1,1,0,0,1,1,0,1,69.05,653.95,1,27,1,0,1,65210.0,0,7993.9800000000005,5
6791,344,92708,33.712036,-117.950113,1,1,1,1,2,28.0,0,0,1,0,1,0,1,1,0,92.15,6056.9,0,49,0,1,1,31353.0,1,485481.48,4
6792,742,95946,39.203817,-121.19584,5,1,0,1,1,51.0,1,0,0,0,0,0,1,0,0,49.15,295.65,1,48,1,1,1,46423.0,0,3023.1000000000004,3
6793,859,94963,38.00474,-122.663717,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,2,1,19.65,973.1,1,63,1,1,1,74881.0,0,60182.56,1
6794,1015,95380,37.474396,-120.875917,0,1,1,1,2,22.0,0,0,1,0,1,1,1,0,0,100.05,3046.15,0,64,1,0,0,83257.0,0,127150.50000000001,5
6795,724,93550,34.536232,-118.082935,0,1,1,0,2,26.189958310676094,0,0,0,0,0,0,1,2,1,24.65,471.35,0,22,1,0,0,39767.0,1,22639.86,1
6796,1005,93668,36.635661,-120.288644,3,1,1,0,2,26.189958310676094,0,0,0,0,0,0,1,2,1,25.05,963.95,1,44,1,0,0,73170.0,0,84426.5,1
6797,217,96021,39.913777,-122.289984,0,1,0,1,2,11.0,1,1,1,0,1,1,1,1,0,106.1,5769.75,0,44,1,0,1,55284.0,0,390319.56,7
6798,516,95330,37.80821,-121.308401,4,1,1,1,2,23.0,1,1,0,0,1,0,1,0,0,94.4,1617.5,0,57,0,1,1,43776.0,0,33803.48,5
6799,554,90018,34.028735,-118.317236,0,1,1,1,2,30.0,1,1,1,1,1,1,1,0,0,115.65,5125.5,0,26,0,0,0,66835.0,0,298950.75,8
6800,554,90013,34.044639,-118.240413,0,1,1,1,2,26.0,0,1,1,1,1,1,1,1,0,107.35,7051.95,1,71,1,0,0,83844.0,0,497080.98,7
6801,878,94901,37.972662,-122.491452,2,1,1,1,2,52.0,1,0,1,0,1,1,1,0,0,105.2,4400.75,0,26,0,1,0,38360.0,0,242168.64,6
6802,44,93422,35.453912,-120.69461,2,1,1,0,2,26.189958310676094,0,0,0,0,0,0,1,2,1,24.7,1519.0,0,23,0,0,0,63564.0,0,249237.59999999998,1
6803,589,95655,38.549822,-121.266725,0,1,0,1,1,19.0,0,0,0,1,0,0,1,0,1,49.25,49.25,1,71,1,0,0,49667.0,0,57.63,3
6804,102,93516,34.95703,-117.73045,0,0,0,1,0,7.0,0,0,1,0,1,0,0,0,0,40.3,1172.95,0,74,0,0,0,21024.0,1,38188.5,3
6805,559,93402,35.279984,-120.824288,0,1,1,1,0,7.0,0,0,0,1,0,0,1,0,1,54.35,117.05,0,38,0,0,1,47682.0,1,337.34,3
6806,306,92027,33.141265,-116.967221,0,1,1,0,2,26.189958310676094,0,0,0,0,0,0,1,2,0,24.5,1816.2,1,20,1,1,1,51124.0,1,291169.57999999996,1
6807,372,93226,35.735694,-118.738483,2,1,0,1,1,8.0,1,1,0,1,0,0,1,1,1,62.55,2796.45,0,48,0,1,0,22944.0,0,142850.25,5
6808,74,94707,37.897753,-122.279391,2,0,0,1,1,26.0,1,0,1,1,0,0,0,2,1,40.4,1842.7,1,63,1,0,0,89120.0,1,88444.2,4
6809,285,92021,32.832706,-116.873258,1,1,0,1,0,53.0,1,0,1,1,1,1,1,2,0,80.8,5728.55,1,23,1,0,0,70596.0,0,594258.48,7
